ImageId,Label
7474,6
7475,2
7476,6
7477,2
7478,0
7479,0
7480,0
7481,2
7482,0
7483,2
7484,9
7485,0
7486,6
7487,0
7488,0
7489,0
7490,0
7491,9
7492,0
7493,4
7494,0
7495,0
7496,0
7497,2
7498,0
7499,6
7500,2
7501,4
7502,4
7503,0
7504,4
7505,4
7506,0
7507,6
7508,6
7509,0
7510,4
7511,0
7512,0
7513,0
7514,0
7515,4
7516,0
7517,0
7518,2
7519,0
7520,0
7521,2
7522,0
7523,0
7524,0
7525,4
7526,0
7527,0
7528,0
7529,0
7530,0
7531,0
7532,6
7533,2
7534,6
7535,0
7536,0
7537,7
7538,0
7539,0
7540,0
7541,0
7542,0
7543,0
7544,7
7545,0
7546,0
7547,0
7548,0
7549,6
7550,0
7551,0
7552,0
7553,9
7554,0
7555,0
7556,0
7557,2
7558,0
7559,0
7560,0
7561,0
7562,2
7563,0
7564,0
7565,0
7566,0
7567,0
7568,0
7569,0
7570,0
7571,0
7572,0
7573,0
7574,0
7575,7
7576,0
7577,0
7578,0
7579,4
7580,0
7581,0
7582,0
7583,0
7584,0
7585,0
7586,0
7587,0
7588,9
7589,0
7590,0
7591,0
7592,0
7593,0
7594,6
7595,0
7596,0
7597,0
7598,0
7599,0
7600,4
7601,0
7602,2
7603,0
7604,4
7605,0
7606,0
7607,0
7608,0
7609,0
7610,9
7611,6
7612,6
7613,0
7614,0
7615,0
7616,7
7617,0
7618,0
7619,0
7620,0
7621,2
7622,0
7623,0
7624,6
7625,0
7626,0
7627,0
7628,0
7629,2
7630,7
7631,0
7632,0
7633,0
7634,4
7635,6
7636,6
7637,0
7638,0
7639,4
7640,6
7641,0
7642,0
7643,0
7644,9
7645,4
7646,6
7647,0
7648,0
7649,0
7650,2
7651,7
7652,0
7653,2
7654,0
7655,0
7656,2
7657,0
7658,0
7659,0
7660,6
7661,0
7662,4
7663,6
7664,4
7665,6
7666,0
7667,0
7668,0
7669,0
7670,0
7671,0
7672,0
7673,9
7674,0
7675,0
7676,0
7677,4
7678,0
7679,7
7680,0
7681,0
7682,0
7683,0
7684,0
7685,0
7686,6
7687,9
7688,0
7689,0
7690,4
7691,9
7692,6
7693,0
7694,0
7695,0
7696,0
7697,6
7698,0
7699,0
7700,4
7701,0
7702,0
7703,0
7704,0
7705,7
7706,0
7707,0
7708,0
7709,4
7710,0
7711,0
7712,0
7713,0
7714,0
7715,0
7716,0
7717,0
7718,0
7719,0
7720,0
7721,0
7722,0
7723,0
7724,0
7725,4
7726,0
7727,0
7728,0
7729,6
7730,6
7731,6
7732,0
7733,4
7734,0
7735,0
7736,0
7737,0
7738,6
7739,0
7740,0
7741,6
7742,6
7743,9
7744,0
7745,0
7746,2
7747,2
7748,6
7749,0
7750,0
7751,6
7752,0
7753,0
7754,2
7755,6
7756,6
7757,0
7758,0
7759,9
7760,0
7761,4
7762,6
7763,0
7764,0
7765,0
7766,2
7767,0
7768,0
7769,0
7770,0
7771,0
7772,0
7773,0
7774,6
7775,0
7776,9
7777,0
7778,0
7779,7
7780,6
7781,6
7782,0
7783,0
7784,7
7785,0
7786,0
7787,0
7788,0
7789,6
7790,4
7791,0
7792,0
7793,4
7794,4
7795,0
7796,4
7797,0
7798,0
7799,0
7800,9
7801,6
7802,0
7803,0
7804,6
7805,0
7806,6
7807,2
7808,0
7809,9
7810,0
7811,0
7812,0
7813,6
7814,6
7815,0
7816,0
7817,0
7818,0
7819,4
7820,6
7821,0
7822,0
7823,0
7824,0
7825,4
7826,0
7827,6
7828,9
7829,2
7830,0
7831,0
7832,0
7833,0
7834,9
7835,0
7836,9
7837,0
7838,9
7839,0
7840,9
7841,0
7842,2
7843,7
7844,0
7845,0
7846,6
7847,9
7848,0
7849,0
7850,6
7851,0
7852,0
7853,0
7854,9
7855,2
7856,0
7857,0
7858,0
7859,0
7860,0
7861,4
7862,6
7863,0
7864,0
7865,6
7866,7
7867,0
7868,9
7869,0
7870,4
7871,2
7872,7
7873,2
7874,0
7875,0
7876,0
7877,0
7878,2
7879,9
7880,0
7881,0
7882,7
7883,9
7884,0
7885,0
7886,7
7887,0
7888,0
7889,0
7890,0
7891,0
7892,2
7893,0
7894,0
7895,4
7896,4
7897,0
7898,0
7899,0
7900,9
7901,0
7902,0
7903,0
7904,0
7905,0
7906,2
7907,0
7908,0
7909,0
7910,0
7911,0
7912,0
7913,0
7914,0
7915,0
7916,0
7917,0
7918,0
7919,0
7920,0
7921,0
7922,0
7923,0
7924,2
7925,0
7926,2
7927,2
7928,0
7929,2
7930,0
7931,0
7932,6
7933,0
7934,6
7935,2
7936,4
7937,0
7938,0
7939,0
7940,0
7941,6
7942,9
7943,9
7944,6
7945,6
7946,2
7947,4
7948,4
7949,0
7950,0
7951,0
7952,9
7953,0
7954,2
7955,0
7956,0
7957,0
7958,0
7959,0
7960,2
7961,2
7962,0
7963,4
7964,0
7965,7
7966,9
7967,0
7968,9
7969,6
7970,0
7971,0
7972,0
7973,0
7974,0
7975,4
7976,0
7977,0
7978,0
7979,0
7980,0
7981,0
7982,6
7983,9
7984,0
7985,0
7986,0
7987,0
7988,0
7989,0
7990,0
7991,6
7992,0
7993,0
7994,2
7995,4
7996,0
7997,0
7998,2
7999,0
8000,6
8001,9
8002,0
8003,0
8004,0
8005,2
8006,0
8007,0
8008,0
8009,6
8010,0
8011,0
8012,2
8013,0
8014,2
8015,0
8016,0
8017,0
8018,9
8019,0
8020,0
8021,0
8022,0
8023,0
8024,0
8025,0
8026,0
8027,7
8028,0
8029,0
8030,0
8031,0
8032,0
8033,0
8034,0
8035,0
8036,0
8037,2
8038,0
8039,4
8040,0
8041,9
8042,0
8043,0
8044,9
8045,0
8046,6
8047,0
8048,0
8049,0
8050,0
8051,0
8052,2
8053,4
8054,0
8055,0
8056,0
8057,0
8058,0
8059,2
8060,0
8061,4
8062,0
8063,0
8064,0
8065,7
8066,0
8067,0
8068,0
8069,0
8070,0
8071,0
8072,4
8073,9
8074,4
8075,6
8076,0
8077,2
8078,9
8079,0
8080,0
8081,9
8082,0
8083,0
8084,7
8085,2
8086,0
8087,0
8088,0
8089,6
8090,7
8091,2
8092,0
8093,0
8094,0
8095,0
8096,0
8097,0
8098,0
8099,0
8100,6
8101,6
8102,0
8103,0
8104,9
8105,0
8106,0
8107,0
8108,0
8109,9
8110,7
8111,0
8112,0
8113,0
8114,0
8115,0
8116,4
8117,0
8118,4
8119,0
8120,9
8121,0
8122,2
8123,0
8124,0
8125,0
8126,0
8127,0
8128,0
8129,0
8130,0
8131,0
8132,0
8133,0
8134,4
8135,4
8136,2
8137,0
8138,9
8139,6
8140,6
8141,0
8142,2
8143,4
8144,0
8145,9
8146,0
8147,0
8148,0
8149,0
8150,0
8151,0
8152,0
8153,0
8154,0
8155,0
8156,4
8157,6
8158,0
8159,0
8160,0
8161,7
8162,2
8163,0
8164,0
8165,0
8166,0
8167,0
8168,0
8169,0
8170,0
8171,6
8172,0
8173,7
8174,6
8175,0
8176,2
8177,4
8178,0
8179,4
8180,0
8181,0
8182,0
8183,6
8184,4
8185,0
8186,4
8187,6
8188,6
8189,0
8190,0
8191,0
8192,0
8193,0
8194,0
8195,2
8196,2
8197,9
8198,0
8199,0
8200,2
8201,0
8202,0
8203,0
8204,0
8205,0
8206,0
8207,9
8208,0
8209,4
8210,0
8211,2
8212,6
8213,0
8214,0
8215,9
8216,0
8217,4
8218,7
8219,9
8220,0
8221,7
8222,2
8223,9
8224,9
8225,0
8226,0
8227,0
8228,6
8229,0
8230,0
8231,7
8232,0
8233,0
8234,2
8235,4
8236,0
8237,4
8238,6
8239,0
8240,0
8241,9
8242,0
8243,6
8244,6
8245,0
8246,2
8247,0
8248,2
8249,0
8250,2
8251,4
8252,0
8253,6
8254,0
8255,0
8256,0
8257,0
8258,0
8259,0
8260,6
8261,0
8262,2
8263,0
8264,0
8265,0
8266,0
8267,0
8268,0
8269,4
8270,0
8271,0
8272,0
8273,0
8274,0
8275,0
8276,0
8277,0
8278,2
8279,0
8280,0
8281,0
8282,2
8283,0
8284,7
8285,9
8286,0
8287,0
8288,9
8289,6
8290,0
8291,9
8292,0
8293,0
8294,0
8295,0
8296,0
8297,0
8298,0
8299,0
8300,0
8301,0
8302,7
8303,0
8304,7
8305,6
8306,2
8307,0
8308,0
8309,0
8310,0
8311,0
8312,4
8313,0
8314,9
8315,0
8316,0
8317,4
8318,0
8319,0
8320,0
8321,0
8322,0
8323,7
8324,0
8325,2
8326,0
8327,9
8328,0
8329,0
8330,0
8331,6
8332,0
8333,6
8334,2
8335,0
8336,6
8337,0
8338,0
8339,0
8340,0
8341,2
8342,0
8343,2
8344,0
8345,9
8346,4
8347,0
8348,9
8349,2
8350,0
8351,0
8352,6
8353,0
8354,0
8355,6
8356,9
8357,0
8358,0
8359,0
8360,0
8361,2
8362,0
8363,2
8364,9
8365,0
8366,0
8367,0
8368,0
8369,0
8370,0
8371,2
8372,7
8373,0
8374,0
8375,0
8376,0
8377,0
8378,0
8379,0
8380,0
8381,4
8382,2
8383,0
8384,0
8385,9
8386,0
8387,2
8388,0
8389,0
8390,0
8391,2
8392,0
8393,0
8394,6
8395,0
8396,9
8397,0
8398,0
8399,0
8400,0
8401,6
8402,0
8403,0
8404,0
8405,0
8406,6
8407,2
8408,4
8409,4
8410,0
8411,0
8412,0
8413,0
8414,0
8415,0
8416,0
8417,4
8418,0
8419,0
8420,2
8421,2
8422,0
8423,0
8424,0
8425,6
8426,0
8427,0
8428,0
8429,0
8430,0
8431,9
8432,9
8433,2
8434,0
8435,0
8436,0
8437,2
8438,4
8439,0
8440,0
8441,2
8442,0
8443,4
8444,4
8445,4
8446,4
8447,0
8448,0
8449,0
8450,0
8451,0
8452,4
8453,7
8454,0
8455,4
8456,9
8457,2
8458,4
8459,0
8460,0
8461,0
8462,9
8463,0
8464,7
8465,0
8466,2
8467,4
8468,2
8469,6
8470,0
8471,2
8472,0
8473,0
8474,0
8475,0
8476,2
8477,9
8478,9
8479,0
8480,0
8481,2
8482,0
8483,0
8484,0
8485,0
8486,4
8487,0
8488,0
8489,2
8490,6
8491,0
8492,0
8493,2
8494,0
8495,0
8496,0
8497,2
8498,9
8499,0
8500,0
8501,4
8502,4
8503,6
8504,9
8505,0
8506,2
8507,4
8508,4
8509,0
8510,0
8511,0
8512,9
8513,4
8514,0
8515,4
8516,0
8517,7
8518,0
8519,2
8520,0
8521,0
8522,0
8523,2
8524,9
8525,7
8526,0
8527,0
8528,0
8529,2
8530,0
8531,9
8532,4
8533,2
8534,0
8535,4
8536,0
8537,0
8538,0
8539,6
8540,0
8541,9
8542,0
8543,0
8544,6
8545,2
8546,0
8547,0
8548,0
8549,0
8550,0
8551,0
8552,9
8553,6
8554,6
8555,0
8556,0
8557,0
8558,0
8559,9
8560,0
8561,2
8562,0
8563,0
8564,0
8565,6
8566,0
8567,6
8568,0
8569,0
8570,6
8571,0
8572,0
8573,0
8574,0
8575,2
8576,6
8577,0
8578,2
8579,0
8580,0
8581,9
8582,0
8583,0
8584,9
8585,0
8586,2
8587,0
8588,0
8589,0
8590,9
8591,6
8592,6
8593,0
8594,2
8595,0
8596,0
8597,2
8598,0
8599,0
8600,9
8601,0
8602,0
8603,9
8604,0
8605,0
8606,6
8607,4
8608,9
8609,0
8610,6
8611,0
8612,0
8613,4
8614,0
8615,4
8616,9
8617,0
8618,0
8619,0
8620,0
8621,7
8622,0
8623,0
8624,4
8625,0
8626,6
8627,0
8628,9
8629,7
8630,6
8631,6
8632,0
8633,9
8634,4
8635,0
8636,0
8637,4
8638,0
8639,0
8640,0
8641,0
8642,7
8643,0
8644,0
8645,0
8646,0
8647,0
8648,0
8649,0
8650,0
8651,2
8652,0
8653,0
8654,2
8655,2
8656,6
8657,0
8658,9
8659,9
8660,2
8661,0
8662,0
8663,0
8664,6
8665,0
8666,2
8667,2
8668,0
8669,0
8670,0
8671,0
8672,0
8673,0
8674,0
8675,6
8676,0
8677,0
8678,0
8679,0
8680,0
8681,7
8682,6
8683,7
8684,0
8685,0
8686,7
8687,2
8688,4
8689,0
8690,0
8691,0
8692,9
8693,0
8694,9
8695,0
8696,0
8697,0
8698,0
8699,4
8700,0
8701,0
8702,9
8703,9
8704,6
8705,0
8706,0
8707,0
8708,0
8709,0
8710,0
8711,0
8712,0
8713,0
8714,0
8715,0
8716,0
8717,0
8718,6
8719,6
8720,0
8721,9
8722,0
8723,0
8724,0
8725,0
8726,2
8727,0
8728,6
8729,7
8730,7
8731,0
8732,0
8733,0
8734,0
8735,9
8736,0
8737,0
8738,4
8739,6
8740,2
8741,0
8742,0
8743,6
8744,0
8745,6
8746,0
8747,0
8748,4
8749,0
8750,0
8751,4
8752,6
8753,0
8754,7
8755,0
8756,0
8757,6
8758,0
8759,0
8760,2
8761,0
8762,0
8763,2
8764,0
8765,0
8766,6
8767,0
8768,2
8769,7
8770,6
8771,0
8772,0
8773,0
8774,9
8775,2
8776,2
8777,7
8778,0
8779,0
8780,0
8781,0
8782,0
8783,0
8784,0
8785,0
8786,6
8787,4
8788,0
8789,0
8790,0
8791,0
8792,6
8793,9
8794,6
8795,9
8796,0
8797,0
8798,0
8799,0
8800,7
8801,7
8802,0
8803,0
8804,0
8805,9
8806,0
8807,0
8808,7
8809,9
8810,0
8811,6
8812,0
8813,0
8814,0
8815,2
8816,0
8817,7
8818,9
8819,0
8820,2
8821,0
8822,6
8823,0
8824,7
8825,0
8826,0
8827,0
8828,0
8829,6
8830,9
8831,9
8832,0
8833,0
8834,0
8835,0
8836,0
8837,0
8838,0
8839,2
8840,0
8841,9
8842,0
8843,4
8844,0
8845,0
8846,0
8847,0
8848,2
8849,0
8850,6
8851,0
8852,0
8853,0
8854,0
8855,6
8856,9
8857,0
8858,0
8859,0
8860,0
8861,7
8862,0
8863,0
8864,0
8865,2
8866,2
8867,9
8868,0
8869,0
8870,2
8871,0
8872,2
8873,0
8874,4
8875,9
8876,2
8877,0
8878,0
8879,0
8880,0
8881,0
8882,6
8883,2
8884,7
8885,0
8886,9
8887,7
8888,4
8889,0
8890,6
8891,0
8892,0
8893,0
8894,0
8895,0
8896,0
8897,0
8898,2
8899,9
8900,9
8901,7
8902,9
8903,0
8904,9
8905,0
8906,0
8907,0
8908,0
8909,0
8910,6
8911,2
8912,6
8913,6
8914,0
8915,0
8916,2
8917,9
8918,0
8919,0
8920,0
8921,0
8922,7
8923,0
8924,0
8925,0
8926,0
8927,9
8928,0
8929,0
8930,0
8931,0
8932,0
8933,4
8934,0
8935,0
8936,0
8937,0
8938,0
8939,9
8940,7
8941,0
8942,7
8943,0
8944,4
8945,0
8946,0
8947,0
8948,9
8949,2
8950,4
8951,7
8952,0
8953,0
8954,4
8955,4
8956,9
8957,6
8958,4
8959,2
8960,0
8961,2
8962,6
8963,2
8964,2
8965,0
8966,4
8967,0
8968,6
8969,0
8970,2
8971,2
8972,0
8973,0
8974,0
8975,2
8976,4
8977,6
8978,4
8979,0
8980,0
8981,0
8982,0
8983,0
8984,0
8985,0
8986,0
8987,0
8988,0
8989,7
8990,2
8991,6
8992,9
8993,0
8994,0
8995,2
8996,0
8997,2
8998,0
8999,9
9000,0
9001,2
9002,0
9003,9
9004,7
9005,0
9006,0
9007,6
9008,0
9009,9
9010,0
9011,0
9012,7
9013,0
9014,4
9015,0
9016,0
9017,0
9018,0
9019,6
9020,4
9021,2
9022,0
9023,9
9024,7
9025,0
9026,9
9027,0
9028,0
9029,6
9030,0
9031,6
9032,0
9033,0
9034,2
9035,6
9036,0
9037,7
9038,9
9039,0
9040,0
9041,0
9042,0
9043,4
9044,0
9045,9
9046,0
9047,6
9048,0
9049,7
9050,0
9051,0
9052,0
9053,9
9054,6
9055,0
9056,0
9057,2
9058,7
9059,0
9060,0
9061,0
9062,0
9063,9
9064,4
9065,0
9066,0
9067,0
9068,4
9069,9
9070,9
9071,0
9072,6
9073,9
9074,0
9075,0
9076,0
9077,9
9078,6
9079,7
9080,0
9081,0
9082,0
9083,0
9084,0
9085,2
9086,7
9087,0
9088,7
9089,0
9090,6
9091,0
9092,0
9093,0
9094,6
9095,0
9096,0
9097,6
9098,9
9099,0
9100,0
9101,9
9102,0
9103,7
9104,4
9105,0
9106,2
9107,0
9108,0
9109,0
9110,9
9111,0
9112,0
9113,0
9114,2
9115,0
9116,6
9117,0
9118,6
9119,0
9120,9
9121,0
9122,4
9123,0
9124,4
9125,0
9126,0
9127,9
9128,4
9129,0
9130,0
9131,2
9132,0
9133,2
9134,6
9135,0
9136,9
9137,0
9138,0
9139,0
9140,6
9141,0
9142,7
9143,0
9144,4
9145,4
9146,2
9147,2
9148,9
9149,6
9150,0
9151,0
9152,0
9153,0
9154,0
9155,0
9156,0
9157,0
9158,0
9159,0
9160,6
9161,0
9162,2
9163,4
9164,9
9165,0
9166,0
9167,0
9168,0
9169,0
9170,0
9171,9
9172,9
9173,0
9174,0
9175,0
9176,0
9177,6
9178,0
9179,0
9180,0
9181,6
9182,4
9183,0
9184,4
9185,9
9186,0
9187,0
9188,0
9189,0
9190,0
9191,7
9192,0
9193,0
9194,0
9195,6
9196,9
9197,4
9198,0
9199,0
9200,0
9201,6
9202,0
9203,0
9204,0
9205,0
9206,4
9207,0
9208,6
9209,0
9210,0
9211,9
9212,4
9213,0
9214,0
9215,0
9216,0
9217,9
9218,4
9219,0
9220,9
9221,0
9222,2
9223,2
9224,0
9225,0
9226,4
9227,0
9228,7
9229,4
9230,4
9231,6
9232,0
9233,0
9234,0
9235,0
9236,0
9237,0
9238,4
9239,6
9240,0
9241,0
9242,9
9243,0
9244,0
9245,0
9246,0
9247,0
9248,0
9249,9
9250,2
9251,0
9252,0
9253,9
9254,2
9255,0
9256,0
9257,0
9258,0
9259,7
9260,7
9261,0
9262,6
9263,6
9264,4
9265,0
9266,0
9267,2
9268,0
9269,7
9270,7
9271,0
9272,0
9273,0
9274,0
9275,0
9276,0
9277,0
9278,0
9279,9
9280,0
9281,7
9282,2
9283,0
9284,0
9285,0
9286,0
9287,9
9288,2
9289,4
9290,4
9291,0
9292,4
9293,0
9294,2
9295,9
9296,0
9297,0
9298,9
9299,0
9300,2
9301,7
9302,9
9303,0
9304,0
9305,6
9306,0
9307,7
9308,0
9309,6
9310,7
9311,9
9312,4
9313,0
9314,0
9315,0
9316,0
9317,0
9318,0
9319,0
9320,0
9321,6
9322,0
9323,0
9324,0
9325,0
9326,6
9327,0
9328,0
9329,0
9330,0
9331,0
9332,9
9333,0
9334,9
9335,0
9336,0
9337,0
9338,0
9339,9
9340,6
9341,0
9342,0
9343,0
9344,2
9345,0
9346,4
9347,2
9348,0
9349,6
9350,0
9351,0
9352,0
9353,4
9354,0
9355,0
9356,0
9357,0
9358,0
9359,0
9360,0
9361,0
9362,0
9363,2
9364,4
9365,2
9366,0
9367,0
9368,6
9369,0
9370,4
9371,0
9372,0
9373,0
9374,0
9375,9
9376,9
9377,6
9378,0
9379,6
9380,6
9381,0
9382,0
9383,0
9384,0
9385,0
9386,0
9387,9
9388,0
9389,4
9390,9
9391,0
9392,0
9393,0
9394,0
9395,0
9396,0
9397,2
9398,0
9399,2
9400,0
9401,9
9402,2
9403,0
9404,6
9405,2
9406,0
9407,0
9408,7
9409,2
9410,9
9411,0
9412,0
9413,0
9414,0
9415,4
9416,0
9417,6
9418,4
9419,2
9420,0
9421,0
9422,9
9423,6
9424,0
9425,4
9426,0
9427,0
9428,0
9429,0
9430,0
9431,0
9432,4
9433,0
9434,0
9435,6
9436,0
9437,2
9438,0
9439,7
9440,0
9441,6
9442,4
9443,0
9444,0
9445,0
9446,4
9447,4
9448,0
9449,2
9450,0
9451,0
9452,9
9453,0
9454,0
9455,0
9456,0
9457,2
9458,7
9459,0
9460,0
9461,0
9462,9
9463,4
9464,0
9465,0
9466,0
9467,0
9468,7
9469,0
9470,6
9471,0
9472,0
9473,0
9474,0
9475,0
9476,4
9477,7
9478,9
9479,0
9480,0
9481,0
9482,0
9483,6
9484,9
9485,0
9486,0
9487,0
9488,2
9489,0
9490,0
9491,0
9492,9
9493,0
9494,0
9495,0
9496,6
9497,0
9498,0
9499,6
9500,4
9501,6
9502,0
9503,0
9504,6
9505,0
9506,9
9507,0
9508,6
9509,0
9510,2
9511,7
9512,0
9513,4
9514,0
9515,0
9516,0
9517,6
9518,0
9519,0
9520,6
9521,4
9522,0
9523,0
9524,0
9525,9
9526,0
9527,0
9528,0
9529,6
9530,4
9531,4
9532,9
9533,0
9534,7
9535,4
9536,2
9537,0
9538,0
9539,0
9540,0
9541,0
9542,0
9543,0
9544,7
9545,0
9546,0
9547,4
9548,0
9549,0
9550,0
9551,0
9552,0
9553,9
9554,4
9555,4
9556,4
9557,0
9558,0
9559,0
9560,0
9561,0
9562,0
9563,6
9564,0
9565,0
9566,6
9567,2
9568,9
9569,0
9570,6
9571,0
9572,6
9573,6
9574,6
9575,0
9576,0
9577,0
9578,9
9579,0
9580,6
9581,0
9582,0
9583,0
9584,0
9585,2
9586,0
9587,0
9588,2
9589,0
9590,0
9591,9
9592,6
9593,0
9594,0
9595,4
9596,4
9597,0
9598,9
9599,0
9600,0
9601,9
9602,0
9603,0
9604,0
9605,0
9606,6
9607,0
9608,0
9609,2
9610,0
9611,2
9612,4
9613,0
9614,0
9615,2
9616,6
9617,0
9618,0
9619,4
9620,0
9621,9
9622,4
9623,0
9624,7
9625,9
9626,0
9627,0
9628,2
9629,9
9630,6
9631,0
9632,0
9633,0
9634,2
9635,0
9636,4
9637,6
9638,0
9639,9
9640,0
9641,6
9642,0
9643,0
9644,0
9645,9
9646,0
9647,2
9648,4
9649,0
9650,9
9651,9
9652,4
9653,0
9654,4
9655,7
9656,6
9657,0
9658,2
9659,0
9660,0
9661,6
9662,2
9663,9
9664,6
9665,0
9666,0
9667,2
9668,7
9669,0
9670,6
9671,0
9672,0
9673,0
9674,0
9675,7
9676,0
9677,0
9678,0
9679,0
9680,7
9681,0
9682,7
9683,0
9684,4
9685,0
9686,9
9687,6
9688,0
9689,2
9690,0
9691,6
9692,6
9693,0
9694,9
9695,6
9696,6
9697,0
9698,2
9699,0
9700,0
9701,9
9702,0
9703,0
9704,2
9705,0
9706,2
9707,0
9708,0
9709,2
9710,0
9711,9
9712,9
9713,9
9714,0
9715,0
9716,0
9717,6
9718,9
9719,0
9720,0
9721,0
9722,4
9723,0
9724,0
9725,0
9726,7
9727,0
9728,4
9729,2
9730,0
9731,0
9732,6
9733,4
9734,6
9735,0
9736,7
9737,4
9738,6
9739,0
9740,0
9741,0
9742,2
9743,0
9744,0
9745,0
9746,0
9747,2
9748,0
9749,4
9750,4
9751,9
9752,6
9753,0
9754,6
9755,6
9756,0
9757,2
9758,0
9759,0
9760,7
9761,6
9762,7
9763,0
9764,0
9765,7
9766,6
9767,2
9768,9
9769,0
9770,0
9771,0
9772,0
9773,6
9774,0
9775,0
9776,0
9777,0
9778,0
9779,2
9780,0
9781,0
9782,0
9783,0
9784,0
9785,0
9786,0
9787,0
9788,6
9789,4
9790,0
9791,0
9792,0
9793,0
9794,0
9795,2
9796,0
9797,0
9798,6
9799,4
9800,0
9801,0
9802,6
9803,2
9804,6
9805,9
9806,0
9807,0
9808,6
9809,0
9810,6
9811,0
9812,0
9813,0
9814,4
9815,9
9816,0
9817,0
9818,0
9819,2
9820,0
9821,0
9822,9
9823,0
9824,0
9825,0
9826,0
9827,2
9828,6
9829,0
9830,0
9831,0
9832,0
9833,6
9834,0
9835,0
9836,0
9837,0
9838,6
9839,6
9840,0
9841,6
9842,0
9843,0
9844,0
9845,7
9846,2
9847,7
9848,0
9849,0
9850,0
9851,9
9852,0
9853,2
9854,0
9855,0
9856,0
9857,0
9858,6
9859,0
9860,2
9861,0
9862,6
9863,9
9864,6
9865,6
9866,0
9867,0
9868,0
9869,0
9870,7
9871,6
9872,9
9873,0
9874,0
9875,7
9876,6
9877,9
9878,7
9879,0
9880,0
9881,2
9882,0
9883,6
9884,0
9885,6
9886,0
9887,2
9888,0
9889,0
9890,0
9891,9
9892,2
9893,0
9894,0
9895,0
9896,0
9897,9
9898,6
9899,0
9900,0
9901,0
9902,9
9903,0
9904,9
9905,0
9906,9
9907,7
9908,0
9909,7
9910,0
9911,0
9912,2
9913,0
9914,0
9915,0
9916,0
9917,2
9918,7
9919,2
9920,0
9921,2
9922,7
9923,0
9924,2
9925,0
9926,6
9927,0
9928,0
9929,0
9930,0
9931,0
9932,0
9933,6
9934,9
9935,9
9936,0
9937,2
9938,0
9939,7
9940,4
9941,6
9942,0
9943,6
9944,2
9945,0
9946,0
9947,0
9948,0
9949,0
9950,4
9951,9
9952,7
9953,0
9954,0
9955,0
9956,7
9957,4
9958,0
9959,2
9960,0
9961,7
9962,7
9963,0
9964,0
9965,0
9966,0
9967,0
9968,0
9969,0
9970,0
9971,9
9972,9
9973,0
9974,4
9975,9
9976,7
9977,4
9978,0
9979,9
9980,0
9981,0
9982,4
9983,0
9984,0
9985,9
9986,0
9987,9
9988,0
9989,0
9990,0
9991,6
9992,0
9993,2
9994,0
9995,0
9996,9
9997,2
9998,0
9999,7
10000,0
10001,0
10002,0
10003,0
10004,6
10005,9
10006,0
10007,0
10008,4
10009,0
10010,0
10011,0
10012,0
10013,0
10014,0
10015,9
10016,0
10017,0
10018,7
10019,0
10020,0
10021,6
10022,0
10023,0
10024,0
10025,7
10026,0
10027,4
10028,0
10029,0
10030,0
10031,0
10032,6
10033,0
10034,7
10035,7
10036,0
10037,6
10038,0
10039,0
10040,6
10041,2
10042,0
10043,0
10044,0
10045,0
10046,0
10047,0
10048,2
10049,0
10050,0
10051,2
10052,7
10053,0
10054,0
10055,6
10056,0
10057,2
10058,0
10059,0
10060,9
10061,0
10062,0
10063,0
10064,0
10065,0
10066,0
10067,0
10068,6
10069,6
10070,0
10071,0
10072,4
10073,6
10074,0
10075,0
10076,2
10077,0
10078,9
10079,0
10080,0
10081,4
10082,9
10083,6
10084,0
10085,6
10086,9
10087,0
10088,0
10089,2
10090,0
10091,4
10092,0
10093,0
10094,9
10095,0
10096,0
10097,0
10098,2
10099,0
10100,0
10101,9
10102,0
10103,0
10104,2
10105,4
10106,0
10107,0
10108,4
10109,0
10110,6
10111,2
10112,4
10113,0
10114,0
10115,9
10116,0
10117,0
10118,7
10119,0
10120,6
10121,0
10122,6
10123,7
10124,0
10125,0
10126,2
10127,0
10128,0
10129,9
10130,2
10131,0
10132,0
10133,0
10134,0
10135,9
10136,0
10137,6
10138,2
10139,0
10140,6
10141,0
10142,0
10143,0
10144,0
10145,6
10146,0
10147,6
10148,0
10149,0
10150,0
10151,0
10152,0
10153,4
10154,0
10155,6
10156,9
10157,0
10158,6
10159,0
10160,0
10161,7
10162,0
10163,7
10164,0
10165,6
10166,4
10167,0
10168,4
10169,4
10170,6
10171,2
10172,2
10173,4
10174,7
10175,7
10176,0
10177,2
10178,0
10179,0
10180,4
10181,9
10182,2
10183,4
10184,2
10185,0
10186,0
10187,9
10188,4
10189,0
10190,0
10191,2
10192,9
10193,7
10194,0
10195,9
10196,0
10197,4
10198,0
10199,0
10200,0
10201,0
10202,0
10203,6
10204,0
10205,2
10206,0
10207,0
10208,4
10209,6
10210,7
10211,9
10212,6
10213,0
10214,0
10215,0
10216,4
10217,0
10218,0
10219,0
10220,0
10221,0
10222,0
10223,0
10224,0
10225,2
10226,0
10227,6
10228,9
10229,2
10230,0
10231,0
10232,0
10233,9
10234,0
10235,0
10236,0
10237,0
10238,0
10239,0
10240,6
10241,2
10242,2
10243,0
10244,6
10245,7
10246,7
10247,0
10248,7
10249,0
10250,0
10251,0
10252,0
10253,0
10254,0
10255,0
10256,0
10257,0
10258,2
10259,0
10260,0
10261,2
10262,0
10263,0
10264,0
10265,0
10266,0
10267,0
10268,0
10269,0
10270,0
10271,0
